symbol,entrez_id
PCAT14,101978785
AC069294.1,
ANKRD29,147463
HERC4,26091
RP11-118B22.4,
PMEL,6490
RP13-143G15.4,
AP000349.1,
RP11-686G23.2,
RP11-310H4.3,
GTF3AP6,
GTF3AP6,100135063
FTLP4,
FTLP4,100129251
ELOB,6923
HSD17B8,7923
RP11-80I3.1,
AC010105.1,
RP5-898I4.1,
RP11-257I14.1,
RP11-45L9.1,
LOXL2-AS1,100507156
CTC-327F10.1,
IGKV2D-38,28879
PRYP4,442866
AC106883.1,
RP5-1050D4.5,
BTC,685
AC018512.1,
OGFR,11054
AC093373.1,
RP11-374M1.3,
RP11-945C19.4,
TRIM21,6737
LOC642366,
RP11-57A19.4,
RP11-49G2.3,
TRPS1,7227
RP11-576N17.6,
LUC7L3,51747
RP11-561B11.2,
NDNF,79625
RP11-105C20.3,
LL22NC03-88E1.18,
RNU6-1206P,106481561
RP11-15A1.4,
UTS2B,257313
TSN,7247
GFOD3P,57212
GFOD3P,
GOLGA6L6,727832
CATSPERE,257044
LOC284632,
CASP16,
RP11-132N15.1,
AC008770.2,
RNU6-1212P,106481943
USP32P1,162632
USP32P1,
SHLD1,149840
RNF141,50862
RP11-278J6.5,
RP11-691H4.4,
RP11-563N4.1,
RP11-297H3.3,
MIR3137,100422926
PRCC,5546
IGHV3-64,
IGHV3-64,28414
RP11-646D13.1,
RP11-517M22.1,
MIR635,693220
RP11-469N6.2,
LA16c-352F7.1,
RP11-434C1.5,
RP11-170M17.1,
ZNF697,90874
RP11-168F9.2,
RP11-267C16.1,
RP11-476I15.6,
RNU6-1133P,
RNU6-1133P,106481537
RP1-30E17.2,
PNMA6D,
RNU2-45P,106480217
RNU2-3P,26854
RN7SL282P,106480374
RP11-666A1.4,
THG1L,54974
RP11-925D8.3,
H3C3,8352
CD58,965
RP11-380D15.3,
PRR34,
PRR34,55267
ANKUB1,389161
CH17-472G23.4,
GAB4,128954
AL391152.1,
RNU6-25P,106480704
PADI2,11240
AL359538.2,
RPS15AP1,92682
CDY8P,386732
MRPL39,54148
OR11H12,440153
AC011511.1,
PPP1R2B,153743
RNU6-96P,
RP11-507K2.3,
IFI27,3429
SOD1,6647
RPL19P1,140759
SHTN1,57698
IGHEP1,
IGHEP1,3498
IFNA6,3443
RP3-510O8.4,
TRIAP1,51499
AP000437.3,
HMGB2,3148
FAM131C,348487
RP11-312J18.7,
APCS,325
RP1-68D18.4,
OR10X1,128367
PRSS48,345062
SGK2,10110
MIR205HG,642587
IQCF4,
CAPNS1P1,391053
H2AFZP4,
SHROOM2,357
APOOP1,
APOOP1,100286948
TMA16P2,
TMA16P2,100101407
RAB3GAP1,22930
SSTR2,6752
RNU2-63P,106480225
AC021887.1,
EIF3EP1,3647
C6orf58,352999
MIR548AA1,100500863
RP11-307O1.1,
ANK1,286
SNORD15A,6079
CHRNB1,1140
CTD-2026G6.3,
FAM74A3,
FAM74A3,728495
LINC00703,100507059
WNT7B,7477
RP11-225N10.3,
RP11-767C1.1,
MIR3663HG,101927704
VWA3B,200403
PCDHA5,56143
OR5BR1P,81201
AC019084.7,
CIMAP2,163747
RP11-259K15.2,
RP11-375A20.1,
PIWIL4,143689
OXCT2,64064
GOLGA8G,283768
EIF5B,9669
RN7SL566P,106481850
MKRN4P,
MKRN4P,7682
NOD1,10392
RNU1-64P,106480168
MIR3651,100500918
UBXN7,26043
GLT6D1,360203
DNAJC7,7266
ZFR,51663
MIR552,693137
RP11-714M23.2,
HIBADH,11112
AC097713.3,
ZNF137P,
ZNF137P,7696
FXYD1,5348
RP11-977G19.10,
LDAH,60526
MIR7850,102465838
RP11-401I19.1,
RP11-400K9.2,
MIR3166,100423040
SH2D5,400745
USH1G,124590
SOX21-AS1,100507533
RP11-20I23.7,
GRHL1,29841
TEX15,56154
RPS2P45,80052
RP11-229E13.4,
RP3-425C14.7,
RP11-335O4.3,
AC239868.2,
OR10J6P,401973
RP3-512E2.2,
RNA5SP430,100873680
TRIM60P15,
TRIM60P15,100420405
KRTAP5-10,387273
SERPINB5,5268
RN7SKP118,106633802
VPS26AP1,
VPS26AP1,100421731
FOXO6,100132074
RP11-554E23.4,
UGT1A6,54578
RP11-324I22.4,
E2F7,144455
DHX57,90957
RP11-418J17.1,
CTD-2026D20.3,
AC021654.1,
RP11-87G24.6,
CHKB-DT,100144603
SIK3-IT1,
AC087392.1,
CTD-2054N24.2,
IFNGR2,3460
LINC01375,101926924
H2AJ,55766
CABLES2,81928
UGDH,7358
CTC-471J1.8,
FLJ20019,
CCL3,6348
LA16c-360H6.1,
THOC2,57187
LL22NC03-27C5.1,
RP11-356K23.1,
RP11-460I13.2,
CH17-13I23.2,
TNRC6A,27327
RNU6-145P,106479630
FEM1AP4,
FEM1AP4,729524
KRT8P24,
KRT8P24,729344
RP11-195C7.1,
PLEK,5341
RP11-436I24.1,
RNU2-68P,106481962
MYEF2,50804
MTND4LP9,107075237
DNAI7,55259
NR3C1,2908
PTAR1,375743
ATG4AP1,
ATG4AP1,106480786
RPS7P4,149224
GLYCTK-AS1,
GLYCTK-AS1,100874110
NKAIN3,286183
PCOLCE,5118
MTA1-DT,100507437
WASHC1,100287171
ZNF512B,57473
NCOA3,8202
CES5A,221223
AL160037.1,
GPR132,29933
SNX18P24,
SNX18P24,100419004
SMIM4,
DEFB119,245932
RP11-102M11.1,
LINC00967,100505659
IPP,3652
RNU6-709P,106479879
HNRNPH3,3189
IRF2BP2,359948
RPL31P47,
RPL31P47,100271481
ARFGAP3,26286
RP11-204E9.1,
RP11-182J23.1,
RNA5SP317,106479006
PARP11,57097
RP11-630H24.3,
AL512290.1,
NMS,129521
AC000003.1,
AC006116.20,
RP11-545E17.3,
PDF,64146
KCND2,3751
COL28A1,340267
AP000322.53,
AC118282.4,
RP11-493E3.1,
ZG16B,124220
RP11-539E17.3,
SNX6,58533
C12orf73,
RN7SKP168,106479170
OR7E53P,
OR7E53P,26478
AC090286.4,
MIR3685,100500802
CRB2,286204
BMS1P12,
BMS1P12,644684
LINC00606,285370
RP11-212E8.1,
PTP4A1P2,
PTP4A1P2,100499563
TMC8,147138
DOCK2,1794
AL021394.1,
LINC02433,340017
GPRASP2,114928
TSR3,115939
RP5-1180C18.1,
RP11-121L10.2,
ARHGAP19,84986
GABRG1,2565
SFRP1,6422
RP11-642D6.1,
CROT,54677
PFKFB3,5209
TRBV30,28557
TRBV30,
RP11-556G22.1,
CCDC91,55297
RNU2-7P,100873824
CTD-2323K18.1,
MIR564,693149
CTD-2311M21.4,
PSMC1P5,106480732
MIR219A2,407003
RP11-541N10.3,
POU5F1P6,100009668
RP11-163F15.1,
RP11-353K11.1,
AGAP6,414189
RP11-431M3.2,
FAM107B,83641
ZNF165,7718
AC003956.1,
CSPG4P1Y,114758
PPM1E,22843
RNU6-617P,106479839
RBMY2CP,
RBMY2CP,140123
ATP8B3,148229
HMGN2P41,
HMGN2P41,729564
MRPL50P1,351143
RNF216-IT1,100874342
RP11-574K11.8,
MIR4536-1,100616155
KCNH1-IT1,
KCNH1-IT1,100874296
LINC01116,375295
AC003002.4,
AC007136.1,
PLEKHA4,57664
RP11-181G12.4,
AC073957.15,
AC005158.1,
RP3-522J7.5,
RNU7-158P,
NF1P3,
NF1P3,4764
POPDC1-AS1,154442
RP11-27G13.1,
RP11-107P7.2,
AC073150.6,
VPS9D1-AS1,100128881
AC068039.1,
RP11-817J15.2,
AC074264.1,
UQCR10,29796
ZNFX1-AS1_1,
AL645937.1,
RN7SL381P,106479362
AC005626.3,
ST13,6767
CCDC116,164592
FBLIM1,54751
ABCA17P,650655
ABCA17P,
RGMA,56963
RP11-483F11.7,
PERM1,84808
RP4-806M20.4,
MAN2B1,4125
SRGAP2B,647135
GADD45G,10912
EIF5AP3,
EIF5AP3,1987
SNORA50A,677830
SNORA50A,
CHD6,84181
NAT1,9
SH3YL1,26751
RP11-494M8.1,
RNU6-1236P,106481570
HFE2,
MIR1283-1,100302265
SNRPEP3,
SNRPEP3,100129329
AIMP1P2,
AIMP1P2,100873064
AL109927.1,
RAB6B,51560
ISCA1P1,
ISCA1P1,389293
LOC102724631,
COX6CP4,
COX6CP4,100288892
RP1-27C22.1,
CALR,811
AC012485.2,
MYOM3,127294
RNA5SP235,100873493
BOK,666
C3orf56,
SNORD115-12,100033449
FABP1,2168
HTR5AOS,
RP11-635N19.1,
DDX58,
MTFR1,9650
ATP2A1,487
MAN2C1,4123
ARFGEF2,10564
FER1L6,654463
SNORA11D,100124541
PUDP,8226
RP11-238I10.1,
AC068134.10,
LINC01257,116437
RNU6ATAC34P,106479557
COL6A4P1,344875
COL6A4P1,
ITGA9,3680
RP11-404L6.2,
FTX_5,
AL357519.1,
ST7-OT3_1,
MIR5694,100847064
DNAJB14,79982
HBB,3043
RP11-161M6.5,
RP11-939C17.4,
ACADL,33
COL26A1,136227
MIR3648,
RP11-145M9.6,
LINC01239,441389
RP11-84C10.4,
PIK3R1,5295
RP11-75C10.9,
WDR82P1,
WDR82P1,
WDR82P1,728505
USP9YP10,100421222
FTH1P24,
FTH1P24,100462797
MIR34B,407041
RP11-137H2.4,
RNU6-987P,106480002
LONRF2,164832
OR10H4,126541
RP11-458K10.1,
ALOX12P2,245
ALOX12P2,
CSF2RB,1439
SLC35A5,55032
RP13-210D15.1,
RP4-539M6.21,
OR51G2,81282
RP11-108M9.2,
KANTR,102723508
RTFDC1,
MIR4710,100616300
AC012066.1,
RNU6-469P,106481327
RP11-170K4.2,
MIR133A2,406923
RP11-290O12.2,
RP11-960H2.1,
PMF1,11243
CLEC1A,51267
SFN,2810
AC004988.1,
RP11-153M3.1,
NBEAL1,65065
CCNB1IP1P2,
CCNB1IP1P2,100505892
SNX9,51429
RP11-283G6.4,
RP11-159G9.5,
AC133785.1,
RP11-154B12.3,
RP11-167P23.2,
CDKL3,51265
ANP32BP1,646791
ANP32BP1,
CTB-78F1.2,
MIR1302-10,100422834
CLDN8,9073
ATP8A2P3,
ATP8A2P3,100874518
TNFRSF1B,7133
RP11-58O15.1,
TMEM52B,120939
RP11-212I21.4,
ZNF723,646864
MIR4782,100616208
ST7-OT3_3,
TSPY3,728137
PLA2G10,8399
ACAD9,28976
CIBAR1,137392
LINC00649,100506334
RP11-290D2.3,
SAMD12,401474
SCN5A,6331
PELO,53918
AC023274.1,
ARV1,64801
ACP5,54
HIST1H2AG,
RP11-454P7.3,
RP1-313L4.4,
BZW1,9689
DNAJB5-DT,101926900
AC004699.1,
PIGFP1,
PIGFP1,5282
OR5B3,441608
AF096876.1,
RNU6-1300P,106480134
TADA2A,6871
LOC645485,645485
RP11-402P6.13,
CTD-2151A2.3,
AC099332.1,
OR4F14P,390650
GSDMB,55876
MIR3661,100500905
RP11-413E1.2,
RNU6-147P,106480556
CYCSP46,
CYCSP46,286550
OR9A4,130075
SYT8,90019
RP11-812E19.5,
DENND6A-DT,101929159
RNU6-1204P,106481560
TRAJ32,28723
VRK1,7443
LY6G6D,58530
RP11-424E7.5,
TG,7038
RP11-351I24.1,
RP3-425P12.2,
TMEM161B-AS1,
RP11-791G16.4,
MIR4452,100616463
AC138781.1,
Z99756.1,
FAM210CP,
FAM210CP,
FAM210CP,100131328
UQCRHP4,100128448
HSPA6,3310
TIGD3,220359
VENTXP5,
VENTXP5,442384
ADGRB1,575
AC005189.6,
RP11-354E11.2,
RP11-473O4.1,
RP11-144I2.1,
CYP4F2,8529
RNU6-397P,106479741
STARD8,9754
LRRFIP1,9208
7-Sep,
C12orf36,
RP11-1167A19.2,
AC017048.1,
DR1,1810
AC011591.1,
CUL4AP1,
CUL4AP1,100129008
ERO1A,30001
AC026254.1,
SNORA57,692158
RNU6-190P,106481236
ARHGAP23P1,102577425
MIR5706,100847085
GUCY2EP,
GUCY2EP,390226
AC006482.1,
PELI3,246330
AC068312.1,
RP11-322J23.1,
IL10RB,3588
AC079117.2,
CEBPZ,10153
LINC01266,101927215
KRTAP10-12,386685
RP11-25O3.1,
TNFAIP8,25816
KRT8P17,392479
NOVA1,4857
RASL11B,65997
FEM1A,55527
TLE7,102723796
SUMO1P4,
SUMO1P4,101290502
RN7SL507P,106479408
FGFR1OP2,26127
RN7SL493P,106479403
PHKBP1,5258
RP11-451F20.1,
RNA5SP139,100873407
CTD-2201G16.1,
MIR659,724029
SNORD49A,26800
AC068535.2,
RP11-667K14.10,
RP11-593F5.1,
EEF1A1P19,100421796
AC006499.6,
RP11-519G16.5,
RPL39P40,
RPL39P40,100271531
ETFA,2108
HMGA1P8,
HMGA1P8,100130009
BCL2L15,440603
AC007631.1,
AC132803.1,
AC018630.1,
CTC-435M10.6,
DIS3L,115752
RNU6-40P,106480703
DDX31,64794
SOCS5P3,
SOCS5P3,100127945
RN7SL426P,106481842
U4atac,
RP11-879F14.2,
RCC2P1,650983
RP11-203F10.5,
RNU6-1255P,
RNU6-1255P,106481946
RP11-31H5.2,
KIR3DP1,548594
RP11-29H23.7,
LOC642361,642361
AC008592.7,
AC011343.1,
LOC101928736,
LOC100507506,
MIR1238,100302226
RP11-352G18.2,
SDHC,6391
APOC4-APOC2,
APOC4-APOC2,100533990
RP11-571I18.5,
CCHCR1,54535
RP11-174O3.4,
RP11-452K12.3,
RP11-179A16.2,
WDR11-AS1,
RP1-167A14.2,
TUG1_3,
AC009491.2,
RN7SKP230,
RN7SKP230,106479197
AC010141.4,
RN7SKP295,106480924
CTD-2015H3.2,
RP11-384C4.3,
FOXP2,93986
GDF15,9518
RP11-849N15.3,
RPS4XP2,92507
RP11-372E1.1,
SNAR-C1,100170225
AC012451.1,
PRR20G,100419008
SI,6476
PAGE3,139793
AC008264.4,
OR4D9,390199
AC007743.1,
AC007163.2,
RP11-455F5.6,
NSFP1,728806
RP11-320L11.2,
RNU7-22P,100147770
RP4-533D7.6,
DEFA5,1670
NEIL2,252969
RP11-145B3.2,
AADACL4,343066
BMPR1A,657
AC068724.2,
AC109496.1,
VCAN,1462
TUBA4B,80086
RP11-571I18.4,
RP11-340E6.1,
FAM225A,286333
RNU6-1010P,106481929
ZNF192P1,
RP11-834C11.8,
RP11-960D24.1,
ACCS,84680
GNAS-AS1,149775
MTHFSD,64779
AC127383.1,
CTD-2369P2.10,
RNU6-1286P,106481586
RP11-413H22.2,
FRRS1,391059
CH17-132F21.4,
ZNF141,7700
RP11-285G1.9,
RFPL4AP3,106480810
SLC9A2,6549
EVA1A,84141
RNA5SP502,100873553
OPA1,4976
OR8G3P,
RP11-510I6.3,
APOBEC3H,164668
NXNP1,
NXNP1,100130251
CST9LP1,
CST9LP1,128820
FZD7,8324
RP11-758H9.2,
LINC00857,439990
LIMS3-LOC440895,100271835
SNORD116-2,100033414
AC034187.2,
RP11-296O14.1,
RP11-675P14.2,
PRR18,285800
ANXA7,310
MIR1255B2,100313835
AL049691.1,
SNORD92,692209
LOC100129027,
GAREML,
LOC100132781,100132781
MIR2681,100616110
ALKBH1,8846
MIR302D,442896
LOC730668,730668
LEPROT,54741
ATP5A1,
RP11-398C13.2,
SURF4,6836
LOC101929524,
RSF1,51773
AC079235.1,
RP11-2H3.7,
MOB4,25843
HMGB3P17,
HMGB3P17,100419948
C11orf31,
RP11-46I1.2,
HILS1,
TRMT2B-AS1,
TRMT2B-AS1,106481789
ADCY4,196883
DAD1,1603
BTF3P15,
BTF3P15,100130409
AC011933.2,
RP11-549J18.1,
RP11-119K6.6,
PRAM1,84106
MRPS31P1,351449
AL157882.1,
MIR2117HG,106660605
OR5H7P,79291
MIR6746,102465446
UNC93B8,100887748
RP11-809H16.4,
RP3-407E4.4,
LOC102724560,102724560
KRTAP19-2,337969
JMJD7,100137047
RBMY1D,378949
NT5C3AP1,90859
NT5C3AP1,
FAM21EP,
FAM21EP,100421577
SNORD114-24,767604
ATF6,22926
PPP1R16A,84988
RP11-299P2.1,
RN7SKP225,106479195
RP11-403B2.3,
RP3-475N16.1,
RP11-370P15.1,
AC095040.1,
AC004899.1,
PPM1B,5495
RP11-497G19.7,
GAS6-AS2,
RP11-474P12.3,
LRP8,7804
RP11-296C13.1,
RNA5SP498,106480770
RP11-433J22.3,
MIR1471,100302126
LOC613038,613038
RP11-183E24.2,
RP5-1047A19.4,
RP11-575N15.1,
RN7SL615P,106479446
SLK,9748
FAM25BP,100132929
FAM25BP,
LRRC74A,145497
LL22NC03-24A12.9,
LOC101929312,
RP11-536C10.11,
ARHGAP44-AS1,100128006
KCNIP4,80333
LOC100131635,100131635
RN7SL834P,106481148
AC013733.4,
RP11-813F20.2,
RP11-319E16.2,
NSMCE2,286053
RP11-280O1.2,
LINC01221,104266961
OSGEP,55644
NR1I2,8856
PPIAL4H,105371242
GNAQ,2776
RP1-102E24.1,
RBPMS2,348093
MIR6809,102465485
RBM4B,83759
RP11-542C16.2,
FAM90A2P,
FAM90A2P,729689
TCEB3CL2,
RP3-496C20.1,
LPCAT3,10162
PSMB3P2,130700
USP9YP25,106480715
CTA-397H3.3,
RP11-276M12.1,
JTBP1,100874254
RP11-1H15.2,
RP11-619I22.1,
CLK1,1195
SMIM24,284422
RPS26P54,
RPS26P54,100131971
RN7SL601P,106480520
GLRA4,
GLRA4,441509
LOC101927478,
CTD-3073N11.5,
TTLL5,23093
ZP3,7784
E4F1,1877
TTC27,55622
U52112.1,
AC026369.1,
CYP46A4P,
CYP46A4P,100874494
AC145343.1,
RP11-129I19.2,
RP11-275N1.1,
CTD-2216M2.1,
EIF4A3P1,
EIF4A3P1,390843
LOC101927280,
MIR3118-3,100422844
SNORD6,692075
AL355075.1,
PCDH18,54510
RP6-22P16.1,
RP11-483K5.2,
RN7SKP27,106480841
RNU6-854P,106481450
OR4H6P,
OR4H6P,26322
OR4K4P,
OR4K4P,
OR4K4P,79318
LINC02829,105375009
H3C4,8351
HMGN1P7,
HMGN1P7,100129555
AC091959.3,
RP11-63B19.1,
CICP4,
CICP4,100132920
CTC-422A18.1,
MIAT_exon5_1,
KLF3-AS1,
KLF3-AS1,79667
MARCO,8685
RNU5B-6P,
RNU5B-6P,100147754
LINC02175,283887
AC091167.2,
MAPK8IP2,23542
RP11-460I13.6,
KRT128P,
KRT128P,106480238
RP11-523O18.7,
RP11-119J18.1,
TCAM1P,146771
TCAM1P,
FAM198B,
TRAF6P1,
TRAF6P1,644871
MIR4711,100616409
DAGLA,747
RP11-671J11.4,
RP11-252A24.3,
RP11-622C24.2,
RP11-259O18.4,
PABPN1,8106
MIR614,693199
ROR2,4920
RP11-140I24.2,
MTCYBP4,100873169
RN7SL300P,106481004
LINC00242,401288
RP11-428G5.6,
CDK14,5218
ICE2P1,
ICE2P1,
ICE2P1,644491
RP11-452N4.1,
FTCD,10841
RP11-667M19.5,
RP11-142L1.3,
AC087498.1,
RP11-164H13.1,
AC019097.7,
RP4-784A16.3,
VCX,26609
NFKBIZ,64332
AC005071.2,
RP11-690D19.3,
LOC102467147,
CTD-2356P16.6,
RP1-278O22.1,
RNA5SP377,106479011
RP11-241M13.2,
TRAJ25,28730
AMACR,23600
CDKL2,8999
RP11-142A22.3,
AP001626.1,
RP11-574M7.1,
RP11-152L7.2,
MIR4467,100616367
RP11-424M22.3,
RP11-122M14.1,
MIR8069-2,
AP003068.12,
CMPK2,129607
RP11-900F13.2,
TMEM38A,79041
ITGA2,3673
CLNS1A,1207
ZNF285,26974
LINC01377,
LINC01377,102467074
RP11-172F4.2,
AC018712.2,
AC009133.21,
LINC00514,
PKNOX1,5316
MTND3P21,107075198
KDM4A,9682
RP11-127L20.5,
AC005562.2,
APLP1,333
LINC01587,10141
AC006538.8,
RP11-1220K2.2,
PURB,5814
ATP5F1P4,
SNORD19,692089
PLPP1,8611
FAM84A,
AC009498.1,
HIST1H2BM,
CAMK1G,57172
ERVK3-1,105372481
ST3GAL5,8869
RP11-468N14.11,
GTSE1-DT,150384
RNA5SP371,100873629
RP11-116A1.1,
RPS4Y2,140032
RPA3OS,
AC079756.1,
TLL2,7093
DHRS2,10202
RP11-799M12.2,
MIR5003,100847029
GATA2-AS1,
GATA2-AS1,101927167
RP11-555K2.4,
LINC01352,101929730
AL390966.1,
RP5-983L19.2,
AQP6,363
RP11-478B9.2,
SEPT5-GP1BB,100526833
RP11-126L15.4,
SUMO2P10,
SUMO2P10,106481678
RP11-165I9.10,
ENTPD6,955
OR4F17,81099
H3C6,8353
BX649553.4,
AC108137.1,
CTD-2313J17.7,
RP11-345I18.1,
RP11-301G19.1,
AC090607.1,
PABPC1L2B-AS1,101928345
CTB-129P6.4,
CTD-2554C21.1,
H2BC14,8342
RP11-275I4.2,
AC005722.4,
PP7080,
TRIB1,10221
AC006159.5,
DOCK3,1795
RP11-119H12.1,
RP11-817J15.3,
RP11-3M1.3,
RP11-813B8.1,
CYCSP20,
CYCSP20,349158
AC012476.1,
AC024267.1,
Z93241.1,
PABPC1P1,
PABPC1P1,26980
AC006145.1,
PATJ,10207
PSG9,5678
RP11-177A2.5,
C1orf186,
OR1D2,4991
CHCHD3P2,
CHCHD3P2,100422354
RP11-408B11.2,
LL22NC03-22D1.1,
AC004471.10,
DUSP26,78986
HEATR1,55127
AP000402.3,
KLHL13,90293
AP006285.6,
SNORD44,26806
RP11-15J10.9,
AC037459.4,
CTPS2,56474
AC073072.7,
RNFT1P2,
RNFT1P2,100132264
RABGEF1,27342
TERB2,145645
VCF1,84923
RNA5SP138,100873406
GNB3,2784
RP11-162P23.2,
KRTAP21-3,100288323
RP11-1149M10.2,
MPZL2,10205
AL022326.1,
RP11-368I23.4,
AC004987.9,
HSPE1P22,100289607
RNU6-417P,106479750
AC024475.1,
FAM200A,221786
RP1-212G6.4,
RPS7P7,100270870
RNU6-483P,106479780
TEX28,1527
SDF4,51150
RPL21P18,729484
LAMTOR2,28956
MRPL57,78988
AC007405.6,
TGFB2-OT1,103611157
IL23A,51561
RNU4ATAC4P,106479539
KIAA1161,
ZW10,9183
RP11-165E7.1,
MIF-AS1,
MIF-AS1,
MIF-AS1,284889
RP11-122C5.2,
RP11-753D20.3,
RP11-108K3.4,
NAV1,89796
HSPD1P10,644016
ESCO2,157570
WNT3A,89780
RP11-5G18.2,
PPP5D1P,
PPP5D1P,100506012
RNA5SP458,106479016
RNA5SP458,
IGHVIII-38-1,
IGHVIII-38-1,28346
RP11-486B10.4,
RP11-498C9.15,
SMCO2,341346
RP1-149M18.3,
EIF1AD,84285
KIF24,347240
SSX1,6756
PPIAP28,390378
NKPD1,284353
RP11-5N11.4,
IMPG1,3617
RP11-47I22.2,
OXNAD1,92106
FDPSP5,2229
RP11-485O10.3,
MYRFL,196446
CLYBL-AS1,
CLYBL-AS1,101927465
RP11-57K17.1,
LARGE1,9215
ANP32D,23519
SNX1,6642
LINC00612,253128
MIR6892,102465538
RP11-697E2.9,
SPATA20,64847
DEFA6,1671
AC009297.1,
RPL4P5,158345
RPL4P5,
TDPX2,
RP11-379K22.2,
TICAM1,148022
MIR4641,100616178
AC092042.3,
RP11-264L1.3,
AC006499.4,
RP11-566K19.11,
AOPEP,84909
SUV39H1,6839
COG4,25839
TMEM14C,51522
RP11-385D13.1,
RP11-632K20.8,
AL034553.1,
RP11-350G8.3,
RP11-350O14.18,
EMC4,51234
CTD-2561J22.2,
RP11-143A12.1,
AC097637.1,
SH3D19,152503
FTH1P20,
FTH1P20,729009
FAM212B-AS1,
RNU6-232P,106480388
AC025470.1,
RNU7-121P,106480449
AC024569.1,
CYP11B1,1584
STAP2,55620
RP11-356N1.2,
RP11-359P18.8,
ACOT11,26027
RP11-252K23.1,
RP11-84O12.3,
AC009695.1,
RP5-1027O15.1,
AC013271.3,
RP11-573G6.9,
TRBC1,28639
TRBC1,
RAB40A,142684
RPL7P56,728962
ARMCX1,51309
LNPK,80856
CSF2RBP1,23772
TSTD2,158427
RP11-316O14.1,
SNORD14,
GAPDHP14,
GAPDHP14,
GAPDHP14,54050
CCDC127,133957
TFAP2D,83741
LL0XNC01-105G4.3,
MYH14,79784
FAM196B,
RP11-499O7.4,
MIR663AHG,284801
CCAT2,101805488
C3orf79,
LOC101928292,
MRPS21P7,359771
RAET1L,154064
VPS13C-DT,
VPS13C-DT,101928907
ZNF213-AS1,100507458
TUBB3,10381
THOC1,9984
VSX2,338917
AL022345.7,
RP13-685P2.8,
C2orf54,
RP11-114M5.1,
GNAO1-AS1,26077
MIR548AG2,100616440
CGAS,115004
NGB,58157
RP11-28O3.2,
WWP2,11060
AC020594.5,
RP11-485O10.2,
AC129492.1,
MTCYBP1,100499418
OR10H1,26539
KRT42P,284116
KRT42P,
MTND4P25,100873246
RP11-399D15.1,
LINC00457,100874179
TIPRL,261726
TERF1P5,
TERF1P5,283523
CTC-265N9.1,
SDHCP3,
SDHCP3,100422591
AL021918.1,
RP11-991C1.2,
AMYP1,281
RP11-23I7.1,
AC092168.4,
COL3A1,1281
RP11-496B10.1,
SNRPCP3,
SNRPCP3,100128469
ARHGEF39,84904
LINC00996,285972
GAPDHP32,
GAPDHP32,644213
RNU6-1322P,106480143
AC008060.5,
LOC101928398,101928398
PRSS46,
RP11-79L21.1,
OR9A1P,26495
MIR3620,100500810
LYPLA1P3,
LYPLA1P3,157713
HMGN1P13,100874439
SNORD94,692225
RP11-236L14.2,
LINC01516,101929025
ATXN2L,11273
RP11-239L20.6,
RP11-397G17.1,
CSK,1445
AC067968.3,
RP4-753M9.1,
MYOZ1,58529
LOC100630918,
MIR4290,100422963
STRBP,55342
LOC101928445,
RP11-731I19.1,
CTD-3094K11.1,
ZNF444,55311
AC012065.5,
PPEF1-AS1,100874004
RNA5SP375,100873633
RP4-639J15.2,
CTAGE1,64693
AC098484.3,
USP17L26,728379
RP11-832N8.1,
NCOR1P3,
NCOR1P3,100874183
RP11-967K21.1,
VPS45,11311
COA7,65260
WNT11,7481
OR5M3,219482
RP11-573M3.3,
RP11-274H2.3,
RP11-14K3.1,
AC000403.1,
AL356131.1,
RNU2-2P,
AFMID,125061
RP11-762B21.5,
CTD-2547L16.2,
AC093376.1,
FNTAP2,
FNTAP2,2341
LOC283914,
LINC01136,
AC068042.1,
CTC-436K13.4,
AL357673.1,
RP11-561O23.8,
CTB-60B18.10,
SEPHS1P7,
SEPHS1P7,391428
UBE2Q1,55585
ABL2,27
MIR548AD,100616475
LINC02889,101927630
LOC102031319,
HDDC3,374659
FGF3,2248
RP11-956J14.2,
ITGA8,8516
MIR4796,100616166
RP11-311B14.1,
PXDC1,221749
ATP5F1P7,
LOC643339,643339
RP11-618G20.1,
KATNAL2,83473
MAGEA3,4102
HEATR2,
MIR6891,102465537
RP11-163I18.2,
RPL3P13,106480199
AP000487.5,
MKRN3-AS1,10108
CTD-2210P24.6,
BNIP3P28,106481966
RP11-388C12.8,
EIF2B4,8890
MIR4636,100616326
AL035106.1,
bP-21264C1.3,
RP11-3K24.1,
ARHGEF6,9459
RP11-325K4.2,
FAM160A1,
CTD-3131K8.1,
RP11-475J5.8,
LINC01522,
LINC01522,101927457
RP11-572P18.2,
GAPDHP48,
GAPDHP48,100240713
SRXN1,140809
FABP5P10,
FABP5P10,344332
PPID,5481
PTBP3,9991
STAT5B,6777
RP11-348B17.1,
LOC100506076,100506076
RP11-417J1.4,
RP11-65L3.4,
RP11-542B15.1,
RN7SL621P,106479449
RP11-109P11.1,
AC022616.1,
OR5AC2,81050
CARHSP1,23589
RP3-348I23.2,
CRABP2,1382
RP11-673E1.3,
YWHAE,7531
EEF1A1P38,
EEF1A1P38,124199
RP11-359B12.2,
MSLNL,401827
DEFB127,140850
CTD-2541J13.1,
HSP90AB1,3326
HNRNPA1P33,728643
R3HDM1,23518
CD163,9332
RP11-529H20.3,
AC068657.2,
FTH1P21,
FTH1P21,2510
AC005544.1,
CTD-2314B22.2,
PAK4,10298
PSMC1P1,151645
LINC02937,100507103
MIR544A,664613
OR2AJ1,127608
LHX6,26468
